"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.075861,1,0.611,0.5,0.611,0
0.076719,1,0.612,0.5,0.612,0
0.077577,1,0.613,0.5,0.613,0
0.078436,1,0.614,0.5,0.614,0
0.079294,1,0.615,0.5,0.615,0
0.080152,1,0.616,0.5,0.616,0
0.08101,1,0.617,0.5,0.617,0
0.081868,1,0.618,0.5,0.618,0
0.082726,1,0.619,0.5,0.619,0
0.083585,1,0.62,0.5,0.62,0
0.084443,1,0.621,0.5,0.621,0
0.085301,1,0.622,0.5,0.622,0
0.086159,1,0.623,0.5,0.623,0
0.087017,1,0.624,0.5,0.624,0
0.087875,1,0.625,0.5,0.625,0
